user_id,item_id,rating,timestamp,clicked
266,300,3,2023-08-20 21:00:00,0
315,133,5,2023-08-20 22:00:00,1
715,55,3,2023-08-20 23:00:00,0
41,477,3,2023-08-21 00:00:00,0
105,158,1,2023-08-21 01:00:00,0
901,29,1,2023-08-21 02:00:00,0
890,410,4,2023-08-21 03:00:00,1
193,211,3,2023-08-21 04:00:00,0
401,154,4,2023-08-21 05:00:00,1
278,293,5,2023-08-21 06:00:00,1
354,475,2,2023-08-21 07:00:00,0
749,222,1,2023-08-21 08:00:00,0
937,115,5,2023-08-21 09:00:00,1
733,437,5,2023-08-21 10:00:00,1
580,158,1,2023-08-21 11:00:00,0
709,259,1,2023-08-21 12:00:00,0
256,251,3,2023-08-21 13:00:00,0
651,122,4,2023-08-21 14:00:00,1
824,299,5,2023-08-21 15:00:00,1
947,263,3,2023-08-21 16:00:00,0
661,381,3,2023-08-21 17:00:00,0
99,49,5,2023-08-21 18:00:00,1
588,377,5,2023-08-21 19:00:00,1
282,329,2,2023-08-21 20:00:00,0
883,297,4,2023-08-21 21:00:00,1
403,362,5,2023-08-21 22:00:00,1
109,77,1,2023-08-21 23:00:00,0
700,463,2,2023-08-22 00:00:00,0
199,438,4,2023-08-22 01:00:00,1
303,127,1,2023-08-22 02:00:00,0
327,197,1,2023-08-22 03:00:00,0
154,221,4,2023-08-22 04:00:00,1
552,483,2,2023-08-22 05:00:00,0
645,91,1,2023-08-22 06:00:00,0
405,411,3,2023-08-22 07:00:00,0
462,8,4,2023-08-22 08:00:00,1
132,32,4,2023-08-22 09:00:00,1
791,468,5,2023-08-22 10:00:00,1
874,320,2,2023-08-22 11:00:00,0
84,394,3,2023-08-22 12:00:00,0
399,269,3,2023-08-22 13:00:00,0
754,191,5,2023-08-22 14:00:00,1
628,349,1,2023-08-22 15:00:00,0
109,163,1,2023-08-22 16:00:00,0
221,61,3,2023-08-22 17:00:00,0
904,438,2,2023-08-22 18:00:00,0
553,264,1,2023-08-22 19:00:00,0
368,285,4,2023-08-22 20:00:00,1
147,95,5,2023-08-22 21:00:00,1
112,41,2,2023-08-22 22:00:00,0
615,414,1,2023-08-22 23:00:00,0
558,470,3,2023-08-23 00:00:00,0
924,149,5,2023-08-23 01:00:00,1
494,204,1,2023-08-23 02:00:00,0
505,267,3,2023-08-23 03:00:00,0
475,2,1,2023-08-23 04:00:00,0
836,178,5,2023-08-23 05:00:00,1
890,425,4,2023-08-23 06:00:00,1
271,194,4,2023-08-23 07:00:00,1
995,482,3,2023-08-23 08:00:00,0
421,387,4,2023-08-23 09:00:00,1
897,336,5,2023-08-23 10:00:00,1
707,435,3,2023-08-23 11:00:00,0
367,196,1,2023-08-23 12:00:00,0
280,343,2,2023-08-23 13:00:00,0
283,249,1,2023-08-23 14:00:00,0
40,498,5,2023-08-23 15:00:00,1
959,212,3,2023-08-23 16:00:00,0
189,153,1,2023-08-23 17:00:00,0
164,158,3,2023-08-23 18:00:00,0
994,466,4,2023-08-23 19:00:00,1
989,362,2,2023-08-23 20:00:00,0
536,139,5,2023-08-23 21:00:00,1
536,221,1,2023-08-23 22:00:00,0
4,273,2,2023-08-23 23:00:00,0
835,154,5,2023-08-24 00:00:00,1
290,249,5,2023-08-24 01:00:00,1
953,279,4,2023-08-24 02:00:00,1
433,440,3,2023-08-24 03:00:00,0
471,436,3,2023-08-24 04:00:00,0
181,304,2,2023-08-24 05:00:00,0
248,276,4,2023-08-24 06:00:00,1
628,493,5,2023-08-24 07:00:00,1
279,2,4,2023-08-24 08:00:00,1
877,88,4,2023-08-24 09:00:00,1
581,287,2,2023-08-24 10:00:00,0
863,411,3,2023-08-24 11:00:00,0
254,130,4,2023-08-24 12:00:00,1
181,78,4,2023-08-24 13:00:00,1
830,260,4,2023-08-24 14:00:00,1
681,241,1,2023-08-24 15:00:00,0
825,141,4,2023-08-24 16:00:00,1
509,228,4,2023-08-24 17:00:00,1
761,163,5,2023-08-24 18:00:00,1
700,236,1,2023-08-24 19:00:00,0
566,128,4,2023-08-24 20:00:00,1
326,200,4,2023-08-24 21:00:00,1
357,450,2,2023-08-24 22:00:00,0
825,390,2,2023-08-24 23:00:00,0
650,31,1,2023-08-25 00:00:00,0
680,138,5,2023-08-25 01:00:00,1
391,492,1,2023-08-25 02:00:00,0
615,21,1,2023-08-25 03:00:00,0
934,234,2,2023-08-25 04:00:00,0
85,202,2,2023-08-25 05:00:00,0
317,279,5,2023-08-25 06:00:00,1
212,131,4,2023-08-25 07:00:00,1
515,416,5,2023-08-25 08:00:00,1
384,148,4,2023-08-25 09:00:00,1
691,458,3,2023-08-25 10:00:00,0
342,29,2,2023-08-25 11:00:00,0
815,361,3,2023-08-25 12:00:00,0
964,308,3,2023-08-25 13:00:00,0
988,371,2,2023-08-25 14:00:00,0
844,430,3,2023-08-25 15:00:00,0
38,162,1,2023-08-25 16:00:00,0
511,357,4,2023-08-25 17:00:00,1
420,340,5,2023-08-25 18:00:00,1
751,61,2,2023-08-25 19:00:00,0
169,125,1,2023-08-25 20:00:00,0
965,456,5,2023-08-25 21:00:00,1
909,71,5,2023-08-25 22:00:00,1
343,326,5,2023-08-25 23:00:00,1
826,395,3,2023-08-26 00:00:00,0
306,364,3,2023-08-26 01:00:00,0
542,466,3,2023-08-26 02:00:00,0
702,243,3,2023-08-26 03:00:00,0
869,490,1,2023-08-26 04:00:00,0
537,249,3,2023-08-26 05:00:00,0
112,221,2,2023-08-26 06:00:00,0
411,473,5,2023-08-26 07:00:00,1
947,447,1,2023-08-26 08:00:00,0
206,21,3,2023-08-26 09:00:00,0
185,494,5,2023-08-26 10:00:00,1
382,387,1,2023-08-26 11:00:00,0
496,82,5,2023-08-26 12:00:00,1
379,344,1,2023-08-26 13:00:00,0
47,367,4,2023-08-26 14:00:00,1
886,486,1,2023-08-26 15:00:00,0
740,10,3,2023-08-26 16:00:00,0
551,411,5,2023-08-26 17:00:00,1
528,12,5,2023-08-26 18:00:00,1
504,263,5,2023-08-26 19:00:00,1
22,145,2,2023-08-26 20:00:00,0
213,449,2,2023-08-26 21:00:00,0
310,192,3,2023-08-26 22:00:00,0
661,250,4,2023-08-26 23:00:00,1
968,114,2,2023-08-27 00:00:00,0
753,26,1,2023-08-27 01:00:00,0
272,271,3,2023-08-27 02:00:00,0
571,499,4,2023-08-27 03:00:00,1
799,33,1,2023-08-27 04:00:00,0
938,62,5,2023-08-27 05:00:00,1
202,229,2,2023-08-27 06:00:00,0
32,303,1,2023-08-27 07:00:00,0
443,95,4,2023-08-27 08:00:00,1
162,35,3,2023-08-27 09:00:00,0
767,193,1,2023-08-27 10:00:00,0
254,456,3,2023-08-27 11:00:00,0
521,76,5,2023-08-27 12:00:00,1
977,379,4,2023-08-27 13:00:00,1
651,249,4,2023-08-27 14:00:00,1
480,83,2,2023-08-27 15:00:00,0
10,25,4,2023-08-27 16:00:00,1
726,57,1,2023-08-27 17:00:00,0
505,32,1,2023-08-27 18:00:00,0
785,319,1,2023-08-27 19:00:00,0
836,12,5,2023-08-27 20:00:00,1
560,319,4,2023-08-27 21:00:00,1
436,333,4,2023-08-27 22:00:00,1
111,92,1,2023-08-27 23:00:00,0
153,1,2,2023-08-28 00:00:00,0
635,435,2,2023-08-28 01:00:00,0
917,326,4,2023-08-28 02:00:00,1
869,136,4,2023-08-28 03:00:00,1
102,196,3,2023-08-28 04:00:00,0
753,133,4,2023-08-28 05:00:00,1
833,473,1,2023-08-28 06:00:00,0
191,86,5,2023-08-28 07:00:00,1
729,476,4,2023-08-28 08:00:00,1
563,295,4,2023-08-28 09:00:00,1
804,279,1,2023-08-28 10:00:00,0
81,324,3,2023-08-28 11:00:00,0
489,180,4,2023-08-28 12:00:00,1
895,4,2,2023-08-28 13:00:00,0
88,126,2,2023-08-28 14:00:00,0
194,175,2,2023-08-28 15:00:00,0
104,251,5,2023-08-28 16:00:00,1
783,21,5,2023-08-28 17:00:00,1
96,485,4,2023-08-28 18:00:00,1
423,440,4,2023-08-28 19:00:00,1
891,105,4,2023-08-28 20:00:00,1
198,66,5,2023-08-28 21:00:00,1
1,443,4,2023-08-28 22:00:00,1
407,263,1,2023-08-28 23:00:00,0
378,49,3,2023-08-29 00:00:00,0
167,16,2,2023-08-29 01:00:00,0
509,145,2,2023-08-29 02:00:00,0
638,340,1,2023-08-29 03:00:00,0
313,250,4,2023-08-29 04:00:00,1
593,343,5,2023-08-29 05:00:00,1
418,354,4,2023-08-29 06:00:00,1
763,75,4,2023-08-29 07:00:00,1
681,290,2,2023-08-29 08:00:00,0
477,417,2,2023-08-29 09:00:00,0
73,282,5,2023-08-29 10:00:00,1
141,66,2,2023-08-29 11:00:00,0
582,125,4,2023-08-29 12:00:00,1
262,319,1,2023-08-29 13:00:00,0
340,87,5,2023-08-29 14:00:00,1
308,41,1,2023-08-29 15:00:00,0
245,470,4,2023-08-29 16:00:00,1
515,186,5,2023-08-29 17:00:00,1
337,354,1,2023-08-29 18:00:00,0
575,380,5,2023-08-29 19:00:00,1
561,335,4,2023-08-29 20:00:00,1
76,266,5,2023-08-29 21:00:00,1
880,271,4,2023-08-29 22:00:00,1
175,42,5,2023-08-29 23:00:00,1
109,93,5,2023-08-30 00:00:00,1
183,185,2,2023-08-30 01:00:00,0
192,215,4,2023-08-30 02:00:00,1
65,17,3,2023-08-30 03:00:00,0
849,444,5,2023-08-30 04:00:00,1
963,265,1,2023-08-30 05:00:00,0
474,114,2,2023-08-30 06:00:00,0
783,292,2,2023-08-30 07:00:00,0
100,457,5,2023-08-30 08:00:00,1
544,464,3,2023-08-30 09:00:00,0
864,292,2,2023-08-30 10:00:00,0
128,48,4,2023-08-30 11:00:00,1
452,307,5,2023-08-30 12:00:00,1
914,97,5,2023-08-30 13:00:00,1
369,375,3,2023-08-30 14:00:00,0
851,95,4,2023-08-30 15:00:00,1
43,326,4,2023-08-30 16:00:00,1
884,74,3,2023-08-30 17:00:00,0
419,336,1,2023-08-30 18:00:00,0
488,68,4,2023-08-30 19:00:00,1
78,246,1,2023-08-30 20:00:00,0
826,406,1,2023-08-30 21:00:00,0
801,77,5,2023-08-30 22:00:00,1
270,208,5,2023-08-30 23:00:00,1
674,372,2,2023-08-31 00:00:00,0
701,254,5,2023-08-31 01:00:00,1
759,221,4,2023-08-31 02:00:00,1
900,262,4,2023-08-31 03:00:00,1
728,410,1,2023-08-31 04:00:00,0
315,331,4,2023-08-31 05:00:00,1
925,344,5,2023-08-31 06:00:00,1
851,477,5,2023-08-31 07:00:00,1
902,259,5,2023-08-31 08:00:00,1
889,308,3,2023-08-31 09:00:00,0
993,74,4,2023-08-31 10:00:00,1
945,125,2,2023-08-31 11:00:00,0
168,188,4,2023-08-31 12:00:00,1
339,254,4,2023-08-31 13:00:00,1
193,447,3,2023-08-31 14:00:00,0
453,321,4,2023-08-31 15:00:00,1
283,308,1,2023-08-31 16:00:00,0
336,235,5,2023-08-31 17:00:00,1
390,474,5,2023-08-31 18:00:00,1
1000,250,3,2023-08-31 19:00:00,0
525,332,5,2023-08-31 20:00:00,1
240,398,1,2023-08-31 21:00:00,0
832,345,3,2023-08-31 22:00:00,0
958,72,2,2023-08-31 23:00:00,0
483,235,5,2023-09-01 00:00:00,1
659,324,4,2023-09-01 01:00:00,1
716,156,1,2023-09-01 02:00:00,0
592,455,1,2023-09-01 03:00:00,0
891,394,5,2023-09-01 04:00:00,1
555,115,2,2023-09-01 05:00:00,0
458,313,4,2023-09-01 06:00:00,1
89,228,2,2023-09-01 07:00:00,0
660,322,2,2023-09-01 08:00:00,0
95,346,5,2023-09-01 09:00:00,1
452,245,4,2023-09-01 10:00:00,1
428,306,5,2023-09-01 11:00:00,1
151,14,5,2023-09-01 12:00:00,1
514,16,1,2023-09-01 13:00:00,0
376,438,5,2023-09-01 14:00:00,1
22,427,3,2023-09-01 15:00:00,0
883,42,4,2023-09-01 16:00:00,1
313,465,1,2023-09-01 17:00:00,0
997,110,4,2023-09-01 18:00:00,1
840,278,1,2023-09-01 19:00:00,0
519,324,3,2023-09-01 20:00:00,0
206,19,5,2023-09-01 21:00:00,1
952,66,1,2023-09-01 22:00:00,0
375,167,1,2023-09-01 23:00:00,0
451,73,1,2023-09-02 00:00:00,0
626,403,3,2023-09-02 01:00:00,0
784,400,4,2023-09-02 02:00:00,1
595,310,3,2023-09-02 03:00:00,0
179,409,1,2023-09-02 04:00:00,0
210,112,1,2023-09-02 05:00:00,0
500,274,5,2023-09-02 06:00:00,1
464,407,3,2023-09-02 07:00:00,0
840,373,3,2023-09-02 08:00:00,0
124,85,2,2023-09-02 09:00:00,0
993,139,4,2023-09-02 10:00:00,1
113,39,2,2023-09-02 11:00:00,0
12,105,2,2023-09-02 12:00:00,0
126,324,4,2023-09-02 13:00:00,1
565,281,5,2023-09-02 14:00:00,1
331,447,5,2023-09-02 15:00:00,1
901,480,4,2023-09-02 16:00:00,1
283,414,4,2023-09-02 17:00:00,1
140,429,3,2023-09-02 18:00:00,0
401,123,3,2023-09-02 19:00:00,0
902,218,3,2023-09-02 20:00:00,0
97,377,3,2023-09-02 21:00:00,0
517,61,1,2023-09-02 22:00:00,0
569,100,1,2023-09-02 23:00:00,0
924,307,5,2023-09-03 00:00:00,1
846,354,1,2023-09-03 01:00:00,0
69,393,1,2023-09-03 02:00:00,0
118,204,3,2023-09-03 03:00:00,0
888,258,3,2023-09-03 04:00:00,0
59,486,4,2023-09-03 05:00:00,1
33,5,3,2023-09-03 06:00:00,0
318,446,4,2023-09-03 07:00:00,1
50,197,4,2023-09-03 08:00:00,1
880,180,1,2023-09-03 09:00:00,0
489,342,3,2023-09-03 10:00:00,0
19,133,1,2023-09-03 11:00:00,0
726,443,3,2023-09-03 12:00:00,0
197,324,1,2023-09-03 13:00:00,0
891,253,1,2023-09-03 14:00:00,0
450,265,1,2023-09-03 15:00:00,0
990,93,5,2023-09-03 16:00:00,1
559,150,1,2023-09-03 17:00:00,0
679,411,2,2023-09-03 18:00:00,0
452,138,2,2023-09-03 19:00:00,0
289,208,2,2023-09-03 20:00:00,0
141,490,4,2023-09-03 21:00:00,1
84,125,1,2023-09-03 22:00:00,0
694,234,2,2023-09-03 23:00:00,0
391,61,4,2023-09-04 00:00:00,1
591,307,2,2023-09-04 01:00:00,0
215,266,3,2023-09-04 02:00:00,0
526,134,5,2023-09-04 03:00:00,1
215,318,1,2023-09-04 04:00:00,0
403,113,5,2023-09-04 05:00:00,1
128,389,5,2023-09-04 06:00:00,1
822,378,3,2023-09-04 07:00:00,0
477,454,3,2023-09-04 08:00:00,0
760,191,3,2023-09-04 09:00:00,0
404,379,4,2023-09-04 10:00:00,1
29,440,2,2023-09-04 11:00:00,0
792,187,1,2023-09-04 12:00:00,0
338,319,3,2023-09-04 13:00:00,0
831,367,1,2023-09-04 14:00:00,0
714,89,1,2023-09-04 15:00:00,0
361,187,1,2023-09-04 16:00:00,0
569,307,3,2023-09-04 17:00:00,0
392,434,3,2023-09-04 18:00:00,0
218,132,2,2023-09-04 19:00:00,0
574,360,3,2023-09-04 20:00:00,0
669,123,3,2023-09-04 21:00:00,0
202,48,1,2023-09-04 22:00:00,0
17,288,2,2023-09-04 23:00:00,0
322,376,5,2023-09-05 00:00:00,1
518,179,3,2023-09-05 01:00:00,0
570,180,3,2023-09-05 02:00:00,0
325,99,5,2023-09-05 03:00:00,1
412,330,1,2023-09-05 04:00:00,0
318,34,2,2023-09-05 05:00:00,0
681,420,1,2023-09-05 06:00:00,0
965,70,4,2023-09-05 07:00:00,1
82,171,3,2023-09-05 08:00:00,0
474,366,4,2023-09-05 09:00:00,1
468,272,3,2023-09-05 10:00:00,0
425,59,4,2023-09-05 11:00:00,1
945,181,5,2023-09-05 12:00:00,1
731,19,3,2023-09-05 13:00:00,0
689,226,3,2023-09-05 14:00:00,0
204,473,4,2023-09-05 15:00:00,1
583,95,2,2023-09-05 16:00:00,0
387,369,4,2023-09-05 17:00:00,1
778,297,3,2023-09-05 18:00:00,0
98,81,3,2023-09-05 19:00:00,0
345,175,2,2023-09-05 20:00:00,0
803,222,1,2023-09-05 21:00:00,0
208,103,2,2023-09-05 22:00:00,0
514,54,1,2023-09-05 23:00:00,0
636,183,3,2023-09-06 00:00:00,0
792,351,5,2023-09-06 01:00:00,1
586,403,5,2023-09-06 02:00:00,1
166,318,4,2023-09-06 03:00:00,1
22,355,2,2023-09-06 04:00:00,0
154,349,2,2023-09-06 05:00:00,0
939,443,5,2023-09-06 06:00:00,1
439,321,1,2023-09-06 07:00:00,0
295,68,2,2023-09-06 08:00:00,0
219,28,1,2023-09-06 09:00:00,0
669,274,1,2023-09-06 10:00:00,0
495,282,1,2023-09-06 11:00:00,0
230,360,1,2023-09-06 12:00:00,0
20,403,4,2023-09-06 13:00:00,1
987,311,4,2023-09-06 14:00:00,1
553,119,5,2023-09-06 15:00:00,1
950,380,4,2023-09-06 16:00:00,1
148,441,2,2023-09-06 17:00:00,0
108,134,4,2023-09-06 18:00:00,1
403,129,2,2023-09-06 19:00:00,0
596,8,2,2023-09-06 20:00:00,0
483,481,1,2023-09-06 21:00:00,0
367,51,5,2023-09-06 22:00:00,1
834,491,1,2023-09-06 23:00:00,0
414,341,1,2023-09-07 00:00:00,0
309,472,4,2023-09-07 01:00:00,1
802,281,4,2023-09-07 02:00:00,1
918,175,2,2023-09-07 03:00:00,0
835,183,4,2023-09-07 04:00:00,1
134,192,4,2023-09-07 05:00:00,1
719,249,3,2023-09-07 06:00:00,0
283,235,2,2023-09-07 07:00:00,0
778,83,2,2023-09-07 08:00:00,0
73,93,3,2023-09-07 09:00:00,0
481,373,2,2023-09-07 10:00:00,0
352,394,5,2023-09-07 11:00:00,1
560,312,5,2023-09-07 12:00:00,1
326,268,3,2023-09-07 13:00:00,0
745,417,4,2023-09-07 14:00:00,1
443,120,5,2023-09-07 15:00:00,1
100,71,3,2023-09-07 16:00:00,0
59,17,5,2023-09-07 17:00:00,1
508,253,1,2023-09-07 18:00:00,0
258,445,3,2023-09-07 19:00:00,0
413,122,2,2023-09-07 20:00:00,0
452,380,5,2023-09-07 21:00:00,1
65,10,2,2023-09-07 22:00:00,0
595,287,3,2023-09-07 23:00:00,0
154,316,5,2023-09-08 00:00:00,1
985,326,2,2023-09-08 01:00:00,0
266,273,4,2023-09-08 02:00:00,1
821,306,4,2023-09-08 03:00:00,1
79,293,1,2023-09-08 04:00:00,0
315,210,3,2023-09-08 05:00:00,0
662,446,2,2023-09-08 06:00:00,0
947,218,1,2023-09-08 07:00:00,0
560,241,3,2023-09-08 08:00:00,0
917,374,4,2023-09-08 09:00:00,1
891,464,2,2023-09-08 10:00:00,0
248,200,5,2023-09-08 11:00:00,1
790,216,4,2023-09-08 12:00:00,1
868,205,5,2023-09-08 13:00:00,1
610,413,5,2023-09-08 14:00:00,1
414,416,2,2023-09-08 15:00:00,0
25,216,2,2023-09-08 16:00:00,0
284,80,5,2023-09-08 17:00:00,1
449,267,1,2023-09-08 18:00:00,0
881,480,5,2023-09-08 19:00:00,1
301,390,5,2023-09-08 20:00:00,1
68,379,2,2023-09-08 21:00:00,0
7,35,3,2023-09-08 22:00:00,0
817,289,4,2023-09-08 23:00:00,1
137,18,2,2023-09-09 00:00:00,0
164,165,1,2023-09-09 01:00:00,0
83,13,4,2023-09-09 02:00:00,1
897,202,2,2023-09-09 03:00:00,0
650,229,2,2023-09-09 04:00:00,0
420,346,3,2023-09-09 05:00:00,0
73,366,1,2023-09-09 06:00:00,0
237,465,1,2023-09-09 07:00:00,0
46,448,2,2023-09-09 08:00:00,0
618,1,3,2023-09-09 09:00:00,0
928,319,2,2023-09-09 10:00:00,0
800,217,5,2023-09-09 11:00:00,1
262,34,5,2023-09-09 12:00:00,1
176,359,3,2023-09-09 13:00:00,0
166,266,2,2023-09-09 14:00:00,0
657,128,3,2023-09-09 15:00:00,0
842,212,2,2023-09-09 16:00:00,0
370,263,2,2023-09-09 17:00:00,0
795,312,5,2023-09-09 18:00:00,1
54,80,4,2023-09-09 19:00:00,1
690,165,1,2023-09-09 20:00:00,0
419,413,1,2023-09-09 21:00:00,0
756,252,3,2023-09-09 22:00:00,0
507,12,1,2023-09-09 23:00:00,0
341,401,5,2023-09-10 00:00:00,1
127,304,4,2023-09-10 01:00:00,1
409,212,2,2023-09-10 02:00:00,0
924,282,2,2023-09-10 03:00:00,0
367,112,5,2023-09-10 04:00:00,1
271,211,1,2023-09-10 05:00:00,0
644,378,2,2023-09-10 06:00:00,0
605,239,1,2023-09-10 07:00:00,0
379,268,5,2023-09-10 08:00:00,1
73,405,2,2023-09-10 09:00:00,0
923,298,3,2023-09-10 10:00:00,0
922,317,4,2023-09-10 11:00:00,1
915,58,1,2023-09-10 12:00:00,0
248,438,1,2023-09-10 13:00:00,0
860,34,1,2023-09-10 14:00:00,0
785,263,1,2023-09-10 15:00:00,0
43,365,5,2023-09-10 16:00:00,1
377,35,5,2023-09-10 17:00:00,1
41,271,5,2023-09-10 18:00:00,1
170,449,5,2023-09-10 19:00:00,1
946,474,2,2023-09-10 20:00:00,0
212,227,5,2023-09-10 21:00:00,1
493,25,2,2023-09-10 22:00:00,0
680,234,3,2023-09-10 23:00:00,0
39,59,5,2023-09-11 00:00:00,1
369,251,3,2023-09-11 01:00:00,0
757,335,5,2023-09-11 02:00:00,1
151,86,3,2023-09-11 03:00:00,0
111,251,4,2023-09-11 04:00:00,1
480,390,3,2023-09-11 05:00:00,0
436,180,2,2023-09-11 06:00:00,0
47,207,1,2023-09-11 07:00:00,0
575,344,3,2023-09-11 08:00:00,0
737,149,1,2023-09-11 09:00:00,0
366,71,4,2023-09-11 10:00:00,1
69,121,4,2023-09-11 11:00:00,1
299,253,2,2023-09-11 12:00:00,0
944,93,2,2023-09-11 13:00:00,0
802,256,3,2023-09-11 14:00:00,0
296,254,5,2023-09-11 15:00:00,1
203,352,4,2023-09-11 16:00:00,1
61,288,1,2023-09-11 17:00:00,0
946,309,5,2023-09-11 18:00:00,1
963,59,4,2023-09-11 19:00:00,1
830,69,3,2023-09-11 20:00:00,0
314,446,4,2023-09-11 21:00:00,1
161,388,2,2023-09-11 22:00:00,0
331,86,1,2023-09-11 23:00:00,0
528,274,1,2023-09-12 00:00:00,0
338,227,2,2023-09-12 01:00:00,0
606,81,5,2023-09-12 02:00:00,1
304,498,2,2023-09-12 03:00:00,0
503,114,1,2023-09-12 04:00:00,0
650,184,3,2023-09-12 05:00:00,0
338,280,5,2023-09-12 06:00:00,1
550,322,4,2023-09-12 07:00:00,1
639,397,3,2023-09-12 08:00:00,0
275,318,5,2023-09-12 09:00:00,1
164,54,1,2023-09-12 10:00:00,0
443,399,1,2023-09-12 11:00:00,0
319,197,3,2023-09-12 12:00:00,0
589,387,5,2023-09-12 13:00:00,1
504,293,4,2023-09-12 14:00:00,1
686,293,4,2023-09-12 15:00:00,1
387,485,2,2023-09-12 16:00:00,0
970,387,3,2023-09-12 17:00:00,0
870,447,5,2023-09-12 18:00:00,1
833,291,3,2023-09-12 19:00:00,0
888,180,4,2023-09-12 20:00:00,1
603,471,5,2023-09-12 21:00:00,1
750,380,1,2023-09-12 22:00:00,0
776,412,1,2023-09-12 23:00:00,0
691,222,5,2023-09-13 00:00:00,1
494,274,3,2023-09-13 01:00:00,0
490,378,3,2023-09-13 02:00:00,0
721,244,1,2023-09-13 03:00:00,0
73,420,1,2023-09-13 04:00:00,0
509,417,4,2023-09-13 05:00:00,1
390,448,5,2023-09-13 06:00:00,1
619,154,3,2023-09-13 07:00:00,0
857,304,4,2023-09-13 08:00:00,1
295,424,3,2023-09-13 09:00:00,0
369,273,1,2023-09-13 10:00:00,0
956,424,5,2023-09-13 11:00:00,1
796,135,2,2023-09-13 12:00:00,0
865,313,5,2023-09-13 13:00:00,1
694,8,2,2023-09-13 14:00:00,0
549,128,4,2023-09-13 15:00:00,1
649,373,2,2023-09-13 16:00:00,0
850,56,2,2023-09-13 17:00:00,0
568,126,4,2023-09-13 18:00:00,1
187,159,5,2023-09-13 19:00:00,1
853,59,4,2023-09-13 20:00:00,1
770,58,1,2023-09-13 21:00:00,0
445,140,1,2023-09-13 22:00:00,0
570,176,2,2023-09-13 23:00:00,0
363,415,4,2023-09-14 00:00:00,1
123,108,4,2023-09-14 01:00:00,1
188,211,4,2023-09-14 02:00:00,1
742,447,5,2023-09-14 03:00:00,1
680,74,3,2023-09-14 04:00:00,0
420,167,3,2023-09-14 05:00:00,0
626,460,3,2023-09-14 06:00:00,0
252,404,5,2023-09-14 07:00:00,1
619,357,4,2023-09-14 08:00:00,1
549,304,3,2023-09-14 09:00:00,0
335,233,4,2023-09-14 10:00:00,1
92,327,2,2023-09-14 11:00:00,0
530,372,3,2023-09-14 12:00:00,0
866,182,2,2023-09-14 13:00:00,0
63,122,5,2023-09-14 14:00:00,1
662,334,1,2023-09-14 15:00:00,0
512,203,5,2023-09-14 16:00:00,1
139,455,5,2023-09-14 17:00:00,1
698,29,5,2023-09-14 18:00:00,1
185,202,3,2023-09-14 19:00:00,0
205,93,2,2023-09-14 20:00:00,0
772,329,3,2023-09-14 21:00:00,0
214,356,1,2023-09-14 22:00:00,0
256,176,5,2023-09-14 23:00:00,1
135,330,4,2023-09-15 00:00:00,1
573,211,1,2023-09-15 01:00:00,0
875,184,2,2023-09-15 02:00:00,0
822,95,1,2023-09-15 03:00:00,0
88,273,3,2023-09-15 04:00:00,0
836,137,4,2023-09-15 05:00:00,1
988,237,3,2023-09-15 06:00:00,0
207,353,5,2023-09-15 07:00:00,1
129,418,5,2023-09-15 08:00:00,1
823,429,1,2023-09-15 09:00:00,0
3,472,5,2023-09-15 10:00:00,1
974,265,5,2023-09-15 11:00:00,1
934,135,2,2023-09-15 12:00:00,0
754,144,2,2023-09-15 13:00:00,0
121,19,3,2023-09-15 14:00:00,0
385,231,3,2023-09-15 15:00:00,0
614,134,2,2023-09-15 16:00:00,0
38,114,1,2023-09-15 17:00:00,0
341,499,2,2023-09-15 18:00:00,0
925,139,3,2023-09-15 19:00:00,0
645,125,4,2023-09-15 20:00:00,1
714,204,5,2023-09-15 21:00:00,1
860,61,4,2023-09-15 22:00:00,1
21,250,4,2023-09-15 23:00:00,1
242,298,5,2023-09-16 00:00:00,1
455,13,2,2023-09-16 01:00:00,0
963,396,1,2023-09-16 02:00:00,0
621,255,4,2023-09-16 03:00:00,1
303,85,1,2023-09-16 04:00:00,0
596,458,3,2023-09-16 05:00:00,0
595,20,4,2023-09-16 06:00:00,1
803,50,3,2023-09-16 07:00:00,0
964,164,2,2023-09-16 08:00:00,0
69,92,4,2023-09-16 09:00:00,1
129,88,3,2023-09-16 10:00:00,0
196,69,3,2023-09-16 11:00:00,0
140,37,2,2023-09-16 12:00:00,0
444,253,1,2023-09-16 13:00:00,0
283,252,1,2023-09-16 14:00:00,0
312,140,4,2023-09-16 15:00:00,1
746,355,2,2023-09-16 16:00:00,0
535,381,4,2023-09-16 17:00:00,1
665,168,1,2023-09-16 18:00:00,0
277,54,2,2023-09-16 19:00:00,0
61,386,5,2023-09-16 20:00:00,1
319,178,2,2023-09-16 21:00:00,0
890,297,2,2023-09-16 22:00:00,0
52,301,5,2023-09-16 23:00:00,1
856,359,3,2023-09-17 00:00:00,0
153,106,3,2023-09-17 01:00:00,0
749,137,3,2023-09-17 02:00:00,0
311,190,1,2023-09-17 03:00:00,0
814,128,2,2023-09-17 04:00:00,0
544,342,5,2023-09-17 05:00:00,1
567,47,1,2023-09-17 06:00:00,0
864,5,5,2023-09-17 07:00:00,1
389,460,1,2023-09-17 08:00:00,0
548,257,1,2023-09-17 09:00:00,0
622,300,1,2023-09-17 10:00:00,0
177,150,5,2023-09-17 11:00:00,1
362,294,4,2023-09-17 12:00:00,1
314,243,1,2023-09-17 13:00:00,0
